source_index,target_index,source_cell_type,target_cell_type,distance_um,edge_cost,distance_decay_attention
6915,6910,fibroblast,epithelial,11.974765,0.07983176410198212,1.0
101,103,fibroblast,epithelial,15.791896,0.12403871864080429,0.98141545
5299,5284,fibroblast,epithelial,10.969085,0.07312723249197006,1.0
3954,3962,fibroblast,immune,22.067719,0.14711812138557434,1.0
2418,2437,fibroblast,epithelial,11.820372,0.07880247384309769,1.0
7113,7112,fibroblast,epithelial,16.987637,0.1691012978553772,0.9456806
6019,6022,fibroblast,fibroblast,7.3628225,0.24548226594924927,0.82168615
4091,2631,fibroblast,epithelial,15.749227,0.1226908341050148,0.98245966
6849,6902,fibroblast,endothelial,7.335183,0.24461767077445984,0.82224536
4073,4060,fibroblast,fibroblast,7.335886,0.24455775320529938,0.82229847
3334,176,fibroblast,fibroblast,7.326103,0.24422669410705566,0.8225171
3430,183,fibroblast,epithelial,18.09943,0.19962427020072937,0.9240756
5964,5960,fibroblast,immune,18.278986,0.12185990810394287,1.0
2538,2536,fibroblast,epithelial,14.190706,0.09460470825433731,1.0
226,223,fibroblast,fibroblast,7.2698283,0.24236375093460083,0.82374173
1766,5977,epithelial,epithelial,7.233318,0.24190597236156464,0.82391834
5563,3105,fibroblast,epithelial,13.895605,0.09263736754655838,1.0
3821,3840,fibroblast,immune,27.91736,0.24048736691474915,0.9470801
5847,5849,fibroblast,immune,8.811687,0.058744583278894424,1.0
212,211,fibroblast,epithelial,9.185835,0.06123889982700348,1.0
2529,2525,epithelial,epithelial,7.1592298,0.24005553126335144,0.82503676
6455,1182,fibroblast,epithelial,19.29224,0.23963536322116852,0.89492047
6683,6655,fibroblast,epithelial,16.277578,0.14314649999141693,0.9659634
4039,4040,fibroblast,fibroblast,7.1706023,0.2390584945678711,0.82592237
5563,3104,fibroblast,epithelial,5.681556,0.03787704184651375,1.0
2353,2356,fibroblast,epithelial,9.620289,0.06413526087999344,1.0
3517,3516,fibroblast,fibroblast,7.145758,0.23822419345378876,0.82647485
2118,2114,fibroblast,epithelial,8.152913,0.05435275286436081,1.0
3881,3883,fibroblast,fibroblast,7.1345096,0.23785793781280518,0.8267156
7139,93,fibroblast,epithelial,8.3149395,0.05543293058872223,1.0
2943,5180,fibroblast,epithelial,6.9089227,0.04605948552489281,1.0
3958,3960,fibroblast,epithelial,19.278755,0.2373521625995636,0.89688545
6155,6153,epithelial,epithelial,7.0315943,0.23665791749954224,0.82714057
330,331,fibroblast,epithelial,15.421337,0.11828719079494476,0.9846409
5092,2934,fibroblast,epithelial,18.896809,0.23650793731212616,0.8953602
3625,4652,fibroblast,fibroblast,7.068075,0.23582209646701813,0.82803357
6799,2379,fibroblast,fibroblast,7.0706754,0.23570913076400757,0.82814145
915,917,epithelial,epithelial,7.00656,0.2355293482542038,0.8279364
6377,6378,fibroblast,epithelial,15.528704,0.11754363775253296,0.98607886
4345,4357,fibroblast,epithelial,15.413486,0.11753875762224197,0.9853265
2529,2527,epithelial,epithelial,7.0117645,0.23481716215610504,0.828555
6921,3138,fibroblast,epithelial,7.8954897,0.05263659730553627,1.0
7065,2391,fibroblast,epithelial,17.608221,0.18269586563110352,0.93677914
3640,3642,fibroblast,immune,26.648762,0.1962616890668869,0.9815687
3516,3505,fibroblast,fibroblast,7.0054226,0.2335420548915863,0.8295771
4021,230,fibroblast,epithelial,19.115303,0.23339450359344482,0.8994614
3575,3576,fibroblast,epithelial,19.150608,0.23319412767887115,0.8998534
2630,2629,fibroblast,epithelial,10.459961,0.06973307579755783,1.0
6043,6044,fibroblast,immune,17.482323,0.1165488213300705,1.0
455,4427,fibroblast,epithelial,8.024915,0.053499430418014526,1.0
3863,3851,fibroblast,immune,21.001759,0.140011727809906,1.0
6019,6020,fibroblast,immune,27.67829,0.2320989966392517,0.953537
4945,4882,fibroblast,epithelial,12.091098,0.08060731738805771,1.0
5935,1786,fibroblast,epithelial,6.3821445,0.04254762828350067,1.0
6743,1282,fibroblast,epithelial,17.375244,0.17459946870803833,0.9429288
2596,2609,epithelial,epithelial,6.8711514,0.2311626672744751,0.8308093
3710,3703,fibroblast,epithelial,19.088863,0.23099005222320557,0.9014678
6114,6159,endothelial,fibroblast,6.924358,0.23089814186096191,0.8313239
3469,3470,fibroblast,fibroblast,6.919535,0.2307889312505722,0.831388
516,515,epithelial,epithelial,6.873933,0.23051518201828003,0.83136284
4853,4850,fibroblast,fibroblast,6.910539,0.23038029670715332,0.8316779
2183,2181,epithelial,epithelial,6.851263,0.2302774339914322,0.83143485
6614,7150,fibroblast,epithelial,16.327282,0.1449050009250641,0.96458584
4819,423,fibroblast,epithelial,17.023643,0.17151464521884918,0.9436276
5291,5289,fibroblast,epithelial,7.558989,0.05039326101541519,1.0
1085,1113,fibroblast,epithelial,16.148169,0.1353030800819397,0.9727301
5380,5381,fibroblast,fibroblast,6.860891,0.22923707962036133,0.8323537
504,4834,fibroblast,epithelial,18.667454,0.22851434350013733,0.90116704
3961,3962,fibroblast,immune,19.248446,0.12832297384738922,1.0
4388,2178,fibroblast,epithelial,8.641372,0.05760914459824562,1.0
3334,3333,fibroblast,fibroblast,6.84049,0.22804544866085052,0.8332328
3515,3503,fibroblast,fibroblast,6.8351316,0.2278721034526825,0.8333475
6068,1854,fibroblast,epithelial,17.087446,0.17087161540985107,0.9446363
5463,5466,fibroblast,epithelial,8.319257,0.055461712181568146,1.0
5333,535,fibroblast,epithelial,9.577254,0.06384836137294769,1.0
5933,1786,fibroblast,epithelial,7.7232943,0.05148862674832344,1.0
4067,4066,fibroblast,fibroblast,6.8103976,0.22704754769802094,0.8338974
1385,1383,fibroblast,epithelial,4.62648,0.030843200162053108,1.0
5845,5849,fibroblast,immune,16.988241,0.11325494199991226,1.0
3766,3901,fibroblast,immune,19.66442,0.13109612464904785,1.0
3586,3588,fibroblast,fibroblast,6.7789173,0.22598488628864288,0.83460885
3734,3735,fibroblast,fibroblast,6.7742586,0.225860133767128,0.83468705
5778,3205,fibroblast,epithelial,8.873291,0.05915527418255806,1.0
2058,2828,fibroblast,epithelial,16.70706,0.15775039792060852,0.95468867
2701,2700,fibroblast,epithelial,7.4536433,0.04969095438718796,1.0
5803,5814,fibroblast,epithelial,18.874922,0.2252977192401886,0.9053217
4073,4074,fibroblast,fibroblast,6.756134,0.2252318561077118,0.8351107
5092,5091,fibroblast,epithelial,15.386656,0.11244947463274002,0.9901768
2779,4855,fibroblast,epithelial,11.640846,0.07760564237833023,1.0
5099,5087,fibroblast,epithelial,6.8233943,0.045489296317100525,1.0
1791,5937,fibroblast,epithelial,6.0254326,0.040169551968574524,1.0
3322,3370,fibroblast,fibroblast,6.705246,0.22353528439998627,0.836245
5291,5288,fibroblast,epithelial,7.0798435,0.047198954969644547,1.0
3821,3811,fibroblast,immune,24.120764,0.1608050912618637,1.0
5535,5533,fibroblast,epithelial,16.9784,0.16385434567928314,0.95059705
3896,162,fibroblast,epithelial,18.778692,0.22270172834396362,0.90709287
5272,5269,endothelial,fibroblast,6.665065,0.22244858741760254,0.83693004
3471,3669,fibroblast,fibroblast,6.6437993,0.2215355932712555,0.83757573
6860,2315,fibroblast,epithelial,18.570326,0.22092598676681519,0.90744364
6045,5924,fibroblast,epithelial,18.737734,0.22069011628627777,0.90867126
6954,6958,fibroblast,epithelial,10.582695,0.070551298558712,1.0
2757,7022,fibroblast,epithelial,8.50194,0.05667959898710251,1.0
2701,2702,fibroblast,epithelial,7.020671,0.04680447280406952,1.0
4700,579,fibroblast,epithelial,9.978655,0.06652436405420303,1.0
6007,6006,fibroblast,fibroblast,6.559441,0.2187066525220871,0.8394763
317,4643,fibroblast,epithelial,5.2132335,0.03475489094853401,1.0
7064,6949,fibroblast,epithelial,15.991499,0.12835654616355896,0.9784882
213,211,fibroblast,epithelial,15.409703,0.10884182155132294,0.99390817
6116,6117,fibroblast,fibroblast,6.513944,0.2172689288854599,0.8404291
3997,3988,fibroblast,immune,27.282093,0.21719719469547272,0.9652998
3327,3333,fibroblast,fibroblast,6.51224,0.2171027660369873,0.84055924
1076,6436,fibroblast,epithelial,8.704691,0.058031272143125534,1.0
5301,5304,fibroblast,epithelial,7.2587023,0.048391349613666534,1.0
5982,5989,fibroblast,immune,16.232145,0.10821430385112762,1.0
5255,3646,fibroblast,epithelial,17.509838,0.17875757813453674,0.9398591
1982,1980,fibroblast,epithelial,15.201184,0.10757739096879959,0.99378324
150,3304,fibroblast,epithelial,8.906351,0.05937567353248596,1.0
3361,3360,fibroblast,fibroblast,6.409866,0.21368327736854553,0.842863
5216,69,fibroblast,immune,17.432814,0.11621876060962677,1.0
2953,5343,epithelial,epithelial,6.291573,0.2130148708820343,0.8427617
6863,6856,fibroblast,epithelial,16.350618,0.1404624581336975,0.96903133
3520,3518,fibroblast,fibroblast,6.370048,0.21238277852535248,0.8437359
186,184,fibroblast,epithelial,8.272594,0.055150628089904785,1.0
6072,6080,fibroblast,immune,15.899244,0.10599496215581894,1.0
3310,3303,fibroblast,epithelial,8.688328,0.057922184467315674,1.0
6819,6801,fibroblast,immune,21.40071,0.1426713913679123,1.0
3938,3691,fibroblast,immune,19.891264,0.13260842859745026,1.0
2132,4820,fibroblast,epithelial,15.945654,0.1395067721605301,0.96734273
3184,5838,fibroblast,epithelial,13.540529,0.09027019143104553,1.0
633,643,fibroblast,epithelial,7.4931684,0.049954455345869064,1.0
3196,3197,fibroblast,epithelial,9.220024,0.06146682798862457,1.0
6873,6872,fibroblast,immune,18.643959,0.12429305911064148,1.0
6693,6688,fibroblast,epithelial,15.159191,0.10444454848766327,0.99662244
6815,6812,fibroblast,fibroblast,6.2400374,0.20804229378700256,0.8466719
3532,4002,fibroblast,immune,26.99822,0.20804020762443542,0.9723377
1572,1573,epithelial,epithelial,6.1899776,0.20776426792144775,0.84662473
2058,4126,fibroblast,epithelial,9.941734,0.06627822667360306,1.0
6488,6481,fibroblast,epithelial,17.260103,0.17086580395698547,0.94572973
2058,2060,fibroblast,epithelial,16.20264,0.13921208679676056,0.96928704
6658,6655,fibroblast,epithelial,7.5724063,0.05048270896077156,1.0
7128,3859,fibroblast,epithelial,16.408995,0.14264452457427979,0.9672955
3040,3039,fibroblast,epithelial,7.585627,0.05057084560394287,1.0
6490,6499,fibroblast,immune,26.95004,0.20569491386413574,0.97430784
3712,16,fibroblast,fibroblast,6.1519513,0.20509034395217896,0.8486764
4852,4851,fibroblast,fibroblast,6.1476827,0.20501898229122162,0.8487128
6404,6403,fibroblast,epithelial,15.436377,0.11113299429416656,0.9918099
5330,5237,fibroblast,immune,21.877415,0.14584943652153015,1.0
4732,4735,fibroblast,epithelial,12.153072,0.08102048188447952,1.0
4982,4981,fibroblast,epithelial,13.172911,0.087819404900074,1.0
5871,5757,fibroblast,epithelial,14.860638,0.10099811851978302,0.99807465
3498,227,fibroblast,epithelial,16.430016,0.14256013929843903,0.9675127
4443,4735,fibroblast,epithelial,11.023107,0.07348737865686417,1.0
3441,3442,fibroblast,immune,16.328852,0.10885901004076004,1.0
4105,4107,fibroblast,epithelial,15.077967,0.10051977634429932,1.0
6763,6760,fibroblast,fibroblast,6.010196,0.2003917694091797,0.8518679
7130,3962,fibroblast,immune,15.019074,0.10012716054916382,1.0
5121,5122,fibroblast,epithelial,10.297799,0.06865199655294418,1.0
4655,4657,fibroblast,epithelial,11.220688,0.07480458915233612,1.0
6961,2569,fibroblast,epithelial,15.173842,0.10850135236978531,0.9926845
4118,4116,fibroblast,fibroblast,5.962947,0.19918924570083618,0.8526243
5298,5304,fibroblast,epithelial,14.9235735,0.09949049353599548,1.0
3941,3703,fibroblast,epithelial,18.127577,0.1989509016275406,0.92487156
3522,4000,fibroblast,epithelial,16.268421,0.1370202749967575,0.97183996
6005,1782,fibroblast,epithelial,18.035032,0.19850926101207733,0.92470944
219,147,fibroblast,epithelial,14.878137,0.09918757528066635,1.0
6286,6103,fibroblast,epithelial,15.880891,0.1261366605758667,0.9799399
3686,3685,fibroblast,fibroblast,5.9299107,0.19771070778369904,0.85369784
4116,2839,fibroblast,epithelial,15.9482565,0.130097433924675,0.9765047
6702,6689,fibroblast,epithelial,15.578644,0.12144654244184494,0.98256487
6046,1240,fibroblast,epithelial,18.03325,0.19742898643016815,0.9256979
4959,4958,fibroblast,fibroblast,5.9096284,0.19705353677272797,0.85414356
5935,5937,fibroblast,epithelial,3.451019,0.02300679311156273,1.0
234,4476,fibroblast,epithelial,14.701544,0.09801029413938522,1.0
6634,6341,fibroblast,epithelial,15.469402,0.11442751437425613,0.9887654
5532,2975,fibroblast,epithelial,17.971373,0.19528023898601532,0.92730653
5121,5123,fibroblast,epithelial,11.090089,0.0739339292049408,1.0
3613,741,fibroblast,epithelial,14.620571,0.0974704772233963,1.0
4705,4486,fibroblast,epithelial,14.615205,0.09743469953536987,1.0
1239,5923,fibroblast,epithelial,14.605919,0.09737279266119003,1.0
4982,4984,fibroblast,epithelial,8.626539,0.05751026049256325,1.0
5381,5747,fibroblast,fibroblast,5.8156433,0.19436784088611603,0.85590416
5116,2945,fibroblast,epithelial,14.5596485,0.09706432372331619,1.0
5328,5237,fibroblast,immune,20.397251,0.13598167896270752,1.0
4843,4841,fibroblast,epithelial,14.54816,0.09698773175477982,1.0
6684,6655,fibroblast,epithelial,14.647313,0.0976487547159195,1.0
5216,4957,fibroblast,immune,14.536616,0.09691077470779419,1.0
6651,6696,fibroblast,epithelial,7.281711,0.048544742166996,1.0
4842,4844,fibroblast,epithelial,15.912256,0.1259070187807083,0.9803699
2418,2419,fibroblast,epithelial,7.7798567,0.05186571180820465,1.0
5176,4855,fibroblast,epithelial,14.465622,0.0964374765753746,1.0
95,4844,fibroblast,epithelial,6.539146,0.04359430447220802,1.0
6693,6655,fibroblast,epithelial,14.437309,0.09624873101711273,1.0
2412,4219,fibroblast,epithelial,14.431842,0.09621227532625198,1.0
6863,6872,fibroblast,immune,16.125563,0.1075037494301796,1.0
4030,4041,fibroblast,immune,26.532093,0.19172081351280212,0.98526937
3716,3719,fibroblast,epithelial,17.90068,0.1914072334766388,0.93046635
234,4471,fibroblast,epithelial,14.352691,0.09568460285663605,1.0
5634,5632,fibroblast,epithelial,8.941418,0.05960945039987564,1.0
6835,6834,fibroblast,fibroblast,5.7312346,0.19108979403972626,0.85823137
2966,2968,fibroblast,epithelial,8.339999,0.05559999495744705,1.0
4096,2840,fibroblast,epithelial,15.752564,0.12190651893615723,0.9832524
4067,4070,fibroblast,fibroblast,5.725989,0.19089627265930176,0.85836744
6500,6442,fibroblast,epithelial,15.026647,0.10017764568328857,1.0
3911,3901,fibroblast,immune,14.299478,0.09532985091209412,1.0
7042,7061,fibroblast,immune,21.825542,0.14550361037254333,1.0
3831,3833,fibroblast,immune,14.248564,0.09499042481184006,1.0
5116,5122,fibroblast,epithelial,14.244655,0.09496436268091202,1.0
5316,5314,fibroblast,epithelial,17.560055,0.18990352749824524,0.9297528
2925,2924,fibroblast,epithelial,14.946291,0.09964194148778915,1.0
4904,4907,fibroblast,epithelial,14.189615,0.09459743648767471,1.0
2067,2035,fibroblast,epithelial,14.189383,0.09459588676691055,1.0
7139,83,fibroblast,epithelial,14.175276,0.09450183808803558,1.0
3673,3674,fibroblast,fibroblast,5.66876,0.1889958679676056,0.8596722
3539,3519,fibroblast,fibroblast,5.6655746,0.18887445330619812,0.8597583
3875,161,fibroblast,epithelial,17.784542,0.18873995542526245,0.9322294
2011,2012,fibroblast,epithelial,14.134229,0.09422819316387177,1.0
234,456,fibroblast,epithelial,14.1336775,0.09422452002763748,1.0
6438,1113,fibroblast,epithelial,14.118472,0.09412314742803574,1.0
3462,3460,fibroblast,fibroblast,5.639352,0.18800042569637299,0.86035967
7127,3859,fibroblast,epithelial,15.807537,0.12417323887348175,0.98138577
4095,2840,fibroblast,epithelial,15.655556,0.11852762848138809,0.9859425
6439,6403,fibroblast,epithelial,14.06758,0.09378387033939362,1.0
1192,6461,fibroblast,epithelial,14.066736,0.09377824515104294,1.0
4015,4017,fibroblast,immune,26.384216,0.1875552535057068,0.98840725
4166,2869,fibroblast,epithelial,14.050799,0.09367199242115021,1.0
2085,2083,fibroblast,epithelial,7.8179502,0.0521196685731411,1.0
4977,4976,fibroblast,epithelial,14.005279,0.0933685228228569,1.0
6010,6012,fibroblast,immune,20.295002,0.13530001044273376,1.0
2132,4824,fibroblast,epithelial,15.39472,0.11546347290277481,0.98725
3916,3929,fibroblast,immune,16.442308,0.10961539298295975,1.0
5585,1695,fibroblast,epithelial,13.941747,0.09294497966766357,1.0
1943,1942,fibroblast,epithelial,13.928015,0.09285343438386917,1.0
2854,2927,fibroblast,epithelial,15.7272215,0.12200214713811874,0.9829923
3700,14,fibroblast,immune,26.330952,0.18539771437644958,0.9901904
6130,6118,fibroblast,epithelial,17.708199,0.18531790375709534,0.93494904
3464,4014,fibroblast,immune,26.30574,0.18507838249206543,0.9903402
3441,3407,fibroblast,immune,13.880758,0.09253838658332825,1.0
4819,468,fibroblast,epithelial,13.875455,0.09250303357839584,1.0
6033,6034,fibroblast,immune,16.03532,0.10690213739871979,1.0
3863,3860,fibroblast,immune,13.857172,0.09238114953041077,1.0
4150,2019,fibroblast,epithelial,17.595823,0.18458881974220276,0.93493026
3857,160,fibroblast,epithelial,14.745116,0.09830077737569809,1.0
51,59,fibroblast,epithelial,14.05201,0.09368006139993668,1.0
6438,6436,fibroblast,epithelial,13.769089,0.09179392457008362,1.0
6019,6021,fibroblast,immune,26.230942,0.18307477235794067,0.9918317
5813,5808,fibroblast,epithelial,9.108693,0.06072461977601051,1.0
6961,6990,fibroblast,epithelial,4.9347625,0.03289841488003731,1.0
5536,2969,fibroblast,epithelial,13.698803,0.09132535010576248,1.0
5813,3186,fibroblast,epithelial,7.962699,0.053084660321474075,1.0
6050,6012,fibroblast,immune,19.691608,0.13127738237380981,1.0
7062,7066,fibroblast,epithelial,17.575222,0.18122555315494537,0.93795115
4326,2102,fibroblast,epithelial,13.586695,0.09057796746492386,1.0
6500,6512,fibroblast,epithelial,13.574665,0.09049776941537857,1.0
6019,6015,fibroblast,immune,26.19411,0.18080660700798035,0.99383986
6742,1285,fibroblast,epithelial,13.537077,0.09024717658758163,1.0
3358,3359,fibroblast,immune,14.968496,0.09978997707366943,1.0
5273,59,fibroblast,epithelial,13.525103,0.09016735106706619,1.0
3341,3359,fibroblast,immune,14.918462,0.09945641458034515,1.0
7062,6949,fibroblast,epithelial,13.492944,0.08995296061038971,1.0
1192,6462,fibroblast,epithelial,13.482951,0.08988633751869202,1.0
4038,4040,fibroblast,fibroblast,5.3870144,0.17959901690483093,0.86616004
5088,2924,fibroblast,epithelial,13.45208,0.08968053013086319,1.0
6484,1103,fibroblast,epithelial,15.127333,0.10084888339042664,1.0
4117,4119,endothelial,fibroblast,5.361416,0.17901934683322906,0.8665144
1708,1705,fibroblast,epithelial,6.1083097,0.040722064673900604,1.0
2078,4357,fibroblast,epithelial,13.383858,0.08922571688890457,1.0
5010,2629,fibroblast,epithelial,15.064249,0.10042832791805267,1.0
2324,7112,fibroblast,epithelial,13.344899,0.0889659970998764,1.0
3820,3811,fibroblast,immune,17.330368,0.11553578823804855,1.0
1881,1878,fibroblast,epithelial,13.612219,0.0907481238245964,1.0
5234,534,fibroblast,epithelial,13.942735,0.09295156598091125,1.0
3731,3656,fibroblast,immune,26.088673,0.17703717947006226,0.99689215
2434,2547,fibroblast,epithelial,13.271626,0.08847750723361969,1.0
5254,3642,fibroblast,immune,20.857601,0.1390506774187088,1.0
5840,5838,fibroblast,epithelial,15.664668,0.11773838847875595,0.9867809
3885,3592,fibroblast,epithelial,13.431449,0.08954299241304398,1.0
4033,4041,fibroblast,immune,26.060146,0.17620451748371124,0.99753284
2630,5009,fibroblast,epithelial,13.558364,0.09038909524679184,1.0
4389,4763,fibroblast,epithelial,13.194409,0.08796273171901703,1.0
6377,6373,fibroblast,epithelial,17.174627,0.17582173645496368,0.94051826
4847,93,fibroblast,epithelial,13.181303,0.0878753513097763,1.0
2756,2758,fibroblast,epithelial,13.17787,0.08785246312618256,1.0
4964,4893,fibroblast,epithelial,13.151934,0.08767955750226974,1.0
4150,2114,fibroblast,epithelial,15.408256,0.11058783531188965,0.99216473
6069,6180,fibroblast,epithelial,17.313526,0.17517372965812683,0.9419998
5382,5755,fibroblast,epithelial,13.137506,0.08758337050676346,1.0
2512,2511,fibroblast,epithelial,13.742827,0.0916188508272171,1.0
5195,5343,fibroblast,epithelial,13.204301,0.0880286693572998,1.0
5743,5774,fibroblast,epithelial,14.056996,0.09371330589056015,1.0
5078,2789,fibroblast,epithelial,17.268864,0.1739703118801117,0.94285333
5269,2786,fibroblast,epithelial,13.045593,0.08697061985731125,1.0
51,57,fibroblast,epithelial,13.039139,0.08692759275436401,1.0
1881,1909,fibroblast,epithelial,13.036892,0.0869126096367836,1.0
2366,2536,fibroblast,epithelial,14.749597,0.09833064675331116,1.0
3664,3592,fibroblast,epithelial,13.014129,0.08676085621118546,1.0
4443,254,fibroblast,epithelial,12.996303,0.08664201945066452,1.0
6702,1396,fibroblast,epithelial,14.576998,0.09717998653650284,1.0
3627,4643,fibroblast,epithelial,14.792987,0.09861991554498672,1.0
2320,2317,fibroblast,epithelial,12.952902,0.08635267615318298,1.0
3914,3929,fibroblast,immune,14.422376,0.09614916890859604,1.0
4664,718,fibroblast,epithelial,13.185117,0.08790078014135361,1.0
5195,5194,fibroblast,epithelial,12.92698,0.08617986738681793,1.0
3604,160,fibroblast,epithelial,12.91493,0.0860995352268219,1.0
32,4028,fibroblast,epithelial,7.4371557,0.04958103969693184,1.0
4944,116,fibroblast,epithelial,14.828867,0.09885911643505096,1.0
6128,6111,fibroblast,epithelial,15.392381,0.10850854963064194,0.99412465
1072,1172,fibroblast,epithelial,12.883981,0.08589320629835129,1.0
5548,5550,fibroblast,epithelial,12.875641,0.08583760261535645,1.0
2630,5008,fibroblast,epithelial,12.860931,0.08573954552412033,1.0
3687,3691,fibroblast,immune,13.863086,0.09242057055234909,1.0
1791,1792,fibroblast,epithelial,12.788285,0.08525523543357849,1.0
4860,4856,fibroblast,epithelial,12.7788925,0.08519261330366135,1.0
6614,1588,fibroblast,epithelial,12.760912,0.08507274836301804,1.0
2805,5065,fibroblast,epithelial,12.853469,0.08568979054689407,1.0
5277,5281,fibroblast,epithelial,17.161604,0.1698625534772873,0.94605756
6095,6082,fibroblast,epithelial,13.71383,0.09142553061246872,1.0
4712,302,fibroblast,epithelial,14.825036,0.09883357584476471,1.0
5126,5123,fibroblast,epithelial,12.70191,0.08467940241098404,1.0
6871,6872,fibroblast,immune,12.692163,0.08461442589759827,1.0
3968,3920,fibroblast,immune,25.378428,0.16918951272964478,1.0
4664,719,fibroblast,epithelial,12.685135,0.08456756919622421,1.0
2805,5067,fibroblast,epithelial,12.647721,0.0843181386590004,1.0
5171,5172,fibroblast,epithelial,12.644356,0.08429570496082306,1.0
5226,534,fibroblast,epithelial,12.642203,0.08428135514259338,1.0
6977,2432,fibroblast,epithelial,12.621506,0.08414337038993835,1.0
4732,344,fibroblast,epithelial,13.044564,0.08696376532316208,1.0
5809,5808,fibroblast,epithelial,12.599909,0.0839993953704834,1.0
3357,3359,fibroblast,immune,13.094719,0.08729812502861023,1.0
6684,1369,fibroblast,epithelial,17.026829,0.16740946471691132,0.94752944
3899,3890,fibroblast,immune,16.49263,0.10995087027549744,1.0
2512,2427,fibroblast,epithelial,12.52488,0.08349920064210892,1.0
6092,6078,fibroblast,immune,14.493018,0.0966201201081276,1.0
5159,5160,fibroblast,immune,24.958233,0.16638821363449097,1.0
6802,6801,fibroblast,immune,14.580347,0.09720231592655182,1.0
4090,4098,fibroblast,epithelial,14.712142,0.09808094799518585,1.0
3600,3597,fibroblast,epithelial,7.6912646,0.0512750968337059,1.0
5531,2973,fibroblast,epithelial,17.031202,0.1649809181690216,0.94986105
1385,1377,fibroblast,epithelial,12.3677635,0.08245175331830978,1.0
5850,5852,fibroblast,epithelial,4.875719,0.032504793256521225,1.0
3727,3651,fibroblast,immune,24.681625,0.16454416513442993,1.0
756,4722,fibroblast,epithelial,12.3348,0.08223199844360352,1.0
4739,423,fibroblast,epithelial,15.151798,0.10605945438146591,0.99496526
698,700,fibroblast,epithelial,12.298773,0.08199182152748108,1.0
6911,7021,fibroblast,epithelial,12.288835,0.08192556351423264,1.0
95,4839,fibroblast,epithelial,12.266942,0.0817796140909195,1.0
7113,7116,fibroblast,epithelial,12.892514,0.0859500914812088,1.0
3604,723,fibroblast,epithelial,13.555552,0.09037034213542938,1.0
5563,3112,fibroblast,epithelial,12.2343855,0.0815625712275505,1.0
226,3517,fibroblast,fibroblast,4.877836,0.1626162827014923,0.8780099
6787,7039,fibroblast,immune,24.36085,0.16240566968917847,1.0
3986,3990,fibroblast,immune,13.519057,0.09012705087661743,1.0
6967,6969,fibroblast,immune,24.352777,0.1623518466949463,1.0
4732,343,fibroblast,epithelial,12.169295,0.08112863451242447,1.0
3089,3092,fibroblast,epithelial,12.1613455,0.08107563853263855,1.0
41,40,fibroblast,epithelial,12.15198,0.08101320266723633,1.0
2055,2049,fibroblast,epithelial,13.0428705,0.08695247024297714,1.0
6634,1547,fibroblast,epithelial,12.137513,0.08091675490140915,1.0
5344,5355,fibroblast,immune,12.12943,0.0808628648519516,1.0
4840,4839,fibroblast,epithelial,12.121134,0.08080755919218063,1.0
3361,3359,fibroblast,immune,12.092329,0.08061552792787552,1.0
4208,2210,fibroblast,epithelial,12.088252,0.08058834820985794,1.0
6278,1783,fibroblast,immune,24.155931,0.1610395461320877,1.0
2540,2552,fibroblast,epithelial,12.569533,0.08379688858985901,1.0
5798,2968,fibroblast,epithelial,12.062136,0.08041423559188843,1.0
5743,2948,fibroblast,epithelial,12.059189,0.08039459586143494,1.0
3852,3854,fibroblast,epithelial,16.930418,0.16078725457191467,0.95321214
4785,383,fibroblast,epithelial,12.048663,0.08032441884279251,1.0
3372,3380,fibroblast,immune,24.035412,0.16023607552051544,1.0
4916,4917,fibroblast,immune,16.025488,0.10683658719062805,1.0
3641,3642,fibroblast,immune,18.272112,0.12181407958269119,1.0
6959,6957,fibroblast,epithelial,11.970003,0.07980001717805862,1.0
150,31,fibroblast,epithelial,11.952534,0.07968355715274811,1.0
196,195,fibroblast,immune,14.237793,0.0949186161160469,1.0
2374,2349,fibroblast,epithelial,11.93767,0.07958446443080902,1.0
1398,1390,fibroblast,epithelial,12.354355,0.08236236870288849,1.0
7155,2569,fibroblast,epithelial,13.326166,0.08884111046791077,1.0
6026,6041,fibroblast,epithelial,16.917604,0.1590336561203003,0.9548036
538,536,fibroblast,epithelial,12.285965,0.08190643042325974,1.0
3535,3520,fibroblast,fibroblast,4.740525,0.15805168449878693,0.8812198
3692,3691,fibroblast,immune,11.851601,0.07901067286729813,1.0
1741,6155,fibroblast,epithelial,13.705612,0.09137074649333954,1.0
2055,4138,fibroblast,epithelial,12.415737,0.08277158439159393,1.0
7140,502,fibroblast,epithelial,15.789505,0.12208059430122375,0.9833234
5965,1763,fibroblast,epithelial,12.974112,0.086494080722332,1.0
6484,6018,fibroblast,immune,11.76548,0.07843653112649918,1.0
6279,6280,fibroblast,immune,23.464127,0.1564275175333023,1.0
6095,6078,fibroblast,immune,11.731365,0.07820910215377808,1.0
6807,6801,fibroblast,immune,13.105954,0.0873730257153511,1.0
3751,3791,fibroblast,immune,23.425661,0.1561710685491562,1.0
3956,4037,fibroblast,immune,23.42481,0.15616540610790253,1.0
5964,6034,fibroblast,immune,11.705356,0.07803570479154587,1.0
6028,1774,fibroblast,epithelial,12.231802,0.08154534548521042,1.0
727,726,fibroblast,epithelial,11.689469,0.0779297947883606,1.0
6005,6004,fibroblast,epithelial,11.678323,0.07785548269748688,1.0
3978,3975,fibroblast,immune,23.343653,0.15562434494495392,1.0
